,close,open,itau_pn,pib_per_capta,vale,sp500,nikkei,selic
2007-07-12,57613.0,56380.0,15.13392162322998,14390.01,48.904998779296875,1547.699951171875,17984.140625,12.0
2007-07-13,57644.0,57613.0,15.02629566192627,14390.01,48.375,1552.5,18238.94921875,12.0
2007-07-16,57374.0,57644.0,15.349175453186035,14390.01,47.625,1549.3699951171875,18217.26953125,12.0
2007-07-17,57660.0,57376.0,15.380635261535645,14390.01,47.619998931884766,1549.3699951171875,18217.26953125,12.0
2007-07-18,57556.0,57660.0,15.415406227111816,14390.01,47.5,1546.1700439453125,18015.580078125,12.0
2007-07-19,58125.0,57556.0,15.61410140991211,14390.01,48.125,1553.0799560546875,18116.5703125,11.5
2007-07-20,57443.0,58125.0,15.263073921203613,14390.01,47.5,1534.0999755859375,18157.9296875,11.5
2007-07-23,58037.0,57443.0,15.448521614074707,14390.01,48.70000076293945,1541.5699462890625,17963.640625,11.5
2007-07-24,55795.0,58036.0,14.721630096435547,14390.01,47.5,1511.0400390625,18002.029296875,11.5
2007-07-25,56001.0,55797.0,14.67030143737793,14390.01,46.79999923706055,1518.0899658203125,17858.419921875,11.5
2007-07-26,53893.0,55998.0,14.272911071777344,14390.01,45.5,1482.6600341796875,17702.08984375,11.5
2007-07-27,52922.0,53893.0,13.825847625732422,14390.01,44.4900016784668,1458.949951171875,17283.810546875,11.5
2007-07-30,54573.0,52925.0,14.239794731140137,14390.01,45.810001373291016,1473.9100341796875,17289.30078125,11.5
2007-07-31,54183.0,54602.0,14.314306259155273,14390.01,46.400001525878906,1455.27001953125,17248.890625,11.5
2007-08-01,54234.0,54170.0,14.239794731140137,14390.01,45.75,1465.81005859375,16870.98046875,11.5
2007-08-02,54691.0,54245.0,14.403717994689941,14390.01,46.275001525878906,1472.199951171875,16984.109375,11.5
2007-08-03,52846.0,54697.0,14.07421588897705,14390.01,44.25,1433.06005859375,16979.859375,11.5
2007-08-06,53091.0,52846.0,14.039444923400879,14390.01,44.275001525878906,1467.6700439453125,16914.4609375,11.5
2007-08-07,53802.0,53092.0,13.743058204650879,14390.01,45.244998931884766,1476.7099609375,16921.76953125,11.5
2007-08-08,55241.0,53804.0,13.908637046813965,14390.01,46.2599983215332,1497.489990234375,17029.279296875,11.5
2007-08-09,53431.0,55213.0,13.594037055969238,14390.01,44.95000076293945,1453.0899658203125,17170.599609375,11.5
2007-08-10,52638.0,53431.0,13.661924362182617,14390.01,43.665000915527344,1453.6400146484375,16764.08984375,11.5
2007-08-13,52434.0,52647.0,13.388718605041504,14390.01,43.92499923706055,1452.9200439453125,16800.05078125,11.5
2007-08-14,50912.0,52434.0,13.226451873779297,14390.01,41.994998931884766,1426.5400390625,16844.609375,11.5
2007-08-15,49285.0,50912.0,12.635334014892578,14390.01,40.244998931884766,1406.699951171875,16475.609375,11.5
2007-08-16,48016.0,49281.0,12.489624977111816,14390.01,39.744998931884766,1411.27001953125,16148.490234375,11.5
2007-08-17,48559.0,48026.0,12.915163040161133,14390.01,40.400001525878906,1445.93994140625,15273.6796875,11.5
2007-08-20,49206.0,48561.0,13.113858222961426,14390.01,40.584999084472656,1445.550048828125,15732.48046875,11.5
2007-08-21,49815.0,49208.0,13.45329475402832,14390.01,41.525001525878906,1447.1199951171875,15901.33984375,11.5
2007-08-22,51745.0,49815.0,13.792732238769531,14390.01,44.125,1464.0699462890625,15900.6396484375,11.5
2007-08-23,51848.0,51745.0,13.756303787231445,14390.01,44.95000076293945,1462.5,16316.3203125,11.5
2007-08-24,52998.0,51845.0,13.989770889282227,14390.01,46.334999084472656,1479.3699951171875,16248.9697265625,11.5
2007-08-27,53078.0,52995.0,13.991427421569824,14390.01,47.5,1466.7900390625,16301.3896484375,11.5
2007-08-28,51645.0,53072.0,13.534428596496582,14390.01,45.25,1432.3599853515625,16287.490234375,11.5
2007-08-29,52735.0,51648.0,13.49468994140625,14390.01,46.900001525878906,1463.760009765625,16012.830078125,11.5
2007-08-30,52858.0,52728.0,13.52780532836914,14390.01,47.099998474121094,1457.6400146484375,16153.8203125,11.5
2007-08-31,54637.0,52874.0,14.239794731140137,14390.01,48.4900016784668,1473.989990234375,16569.08984375,11.5
2007-09-03,54833.0,54641.0,14.239794731140137,14390.01,48.959999084472656,1489.4200439453125,16420.470703125,11.5
2007-09-04,55250.0,54834.0,14.049379348754883,14390.01,50.0,1489.4200439453125,16420.470703125,11.5
2007-09-05,54408.0,55243.0,13.663579940795898,14390.01,48.849998474121094,1472.2900390625,16158.4501953125,11.5
2007-09-06,54569.0,54413.0,13.612251281738281,14390.01,50.5099983215332,1478.550048828125,16257.0,11.25
2007-09-10,52653.0,54554.0,13.146973609924316,14390.01,49.0,1451.699951171875,15764.9697265625,11.25
2007-09-11,53921.0,52660.0,13.246320724487305,14390.01,50.38999938964844,1471.489990234375,15877.669921875,11.25
2007-09-12,53883.0,53922.0,13.216517448425293,14390.01,50.7400016784668,1471.56005859375,15797.599609375,11.25
2007-09-13,54908.0,53883.0,13.506279945373535,14390.01,52.54999923706055,1483.949951171875,15821.1904296875,11.25
2007-09-14,54671.0,54909.0,13.511246681213379,14390.01,51.310001373291016,1484.25,16127.419921875,11.25
2007-09-17,54341.0,54671.0,13.246320724487305,14390.01,51.849998474121094,1519.780029296875,15801.7998046875,11.25
2007-09-18,56666.0,54351.0,13.991427421569824,14390.01,55.189998626708984,1519.780029296875,15801.7998046875,11.25
2007-09-19,57264.0,56675.0,14.18349838256836,14390.01,55.84000015258789,1529.030029296875,16381.5400390625,11.25
2007-09-20,56906.0,57263.0,14.057658195495605,14390.01,56.29999923706055,1518.75,16413.7890625,11.25
2007-09-21,57799.0,56919.0,14.140447616577148,14390.01,56.70000076293945,1525.75,16312.6103515625,11.25
2007-09-24,58719.0,57799.0,14.340798377990723,14390.01,59.29999923706055,1517.2099609375,16401.73046875,11.25
2007-09-25,58858.0,58717.0,14.35569953918457,14390.01,59.54999923706055,1517.2099609375,16401.73046875,11.25
2007-09-26,59715.0,58859.0,14.918668746948242,14390.01,60.619998931884766,1525.4200439453125,16435.740234375,11.25
2007-09-27,61052.0,59713.0,15.398847579956055,14390.01,63.13999938964844,1531.3800048828125,16832.220703125,11.25
2007-09-28,60465.0,61054.0,15.258106231689453,14390.01,61.95000076293945,1526.75,16785.689453125,11.25
2007-10-01,62340.0,60465.0,15.696890830993652,14390.01,65.5999984741211,1547.0400390625,16845.9609375,11.25
2007-10-02,62017.0,62341.0,15.895585060119629,14390.01,65.0,1546.6300048828125,17046.779296875,11.25
2007-10-03,60099.0,62021.0,15.36573314666748,14390.01,60.099998474121094,1539.5899658203125,17199.890625,11.25
2007-10-04,60407.0,60102.0,15.38228988647461,14390.01,58.20000076293945,1542.8399658203125,17092.490234375,11.25
2007-10-05,62319.0,60408.0,16.329402923583984,14390.01,60.540000915527344,1557.5899658203125,17065.0390625,11.25
2007-10-08,62661.0,62319.0,16.521474838256836,14390.01,60.650001525878906,1565.1500244140625,17159.900390625,11.25
2007-10-09,63549.0,62661.0,16.88905906677246,14390.01,62.16999816894531,1565.1500244140625,17159.900390625,11.25
2007-10-10,63197.0,63550.0,16.554590225219727,14390.01,61.400001525878906,1562.469970703125,17177.890625,11.25
2007-10-11,62456.0,63197.0,15.928701400756836,14390.01,61.599998474121094,1554.4100341796875,17458.98046875,11.25
2007-10-15,62969.0,62456.0,15.932012557983398,14390.01,63.599998474121094,1548.7099609375,17358.150390625,11.25
2007-10-16,61718.0,62965.0,15.402159690856934,14390.01,62.0099983215332,1538.530029296875,17137.919921875,11.25
2007-10-17,63194.0,61720.0,15.991621017456055,14390.01,63.0,1541.239990234375,16955.310546875,11.25
2007-10-18,63261.0,63192.0,15.8657808303833,14390.01,63.599998474121094,1540.0799560546875,17106.08984375,11.25
2007-10-19,60894.0,63270.0,15.17034912109375,14390.01,59.630001068115234,1500.6300048828125,16814.369140625,11.25
2007-10-22,61215.0,60884.0,15.398847579956055,14390.01,59.029998779296875,1506.3299560546875,16438.470703125,11.25
2007-10-23,62697.0,61214.0,15.700201988220215,14390.01,60.849998474121094,1519.5899658203125,16450.580078125,11.25
2007-10-24,62625.0,62693.0,15.534623146057129,14390.01,59.0,1515.8800048828125,16358.3896484375,11.25
2007-10-25,62341.0,62628.0,15.61410140991211,14390.01,59.79999923706055,1514.4000244140625,16284.169921875,11.25
2007-10-26,64276.0,62346.0,16.392322540283203,14390.01,62.93000030517578,1535.280029296875,16505.630859375,11.25
2007-10-29,65044.0,64275.0,16.332714080810547,14390.01,65.5999984741211,1540.97998046875,16698.080078125,11.25
2007-10-30,64383.0,65044.0,16.05785369873047,14390.01,63.939998626708984,1531.02001953125,16651.009765625,11.25
2007-10-31,65318.0,64385.0,16.359207153320312,14390.01,65.0,1549.3800048828125,16737.630859375,11.25
2007-11-01,64050.0,65317.0,15.766433715820312,14390.01,64.08999633789062,1508.43994140625,16870.400390625,11.25
2007-11-05,62960.0,64049.0,15.349175453186035,14390.01,61.61000061035156,1502.1700439453125,16268.919921875,11.25
2007-11-06,64503.0,62967.0,15.431963920593262,14390.01,64.61000061035156,1520.27001953125,16249.6298828125,11.25
2007-11-07,63501.0,64503.0,15.001459121704102,14390.01,63.56999969482422,1475.6199951171875,16096.6796875,11.25
2007-11-08,63562.0,63503.0,14.527902603149414,14390.01,63.099998474121094,1474.77001953125,15771.5703125,11.25
2007-11-09,64321.0,63571.0,14.673611640930176,14390.01,63.70000076293945,1453.699951171875,15583.419921875,11.25
2007-11-12,61527.0,64321.0,14.322585105895996,14390.01,60.290000915527344,1439.1800537109375,15197.08984375,11.25
2007-11-13,62927.0,61526.0,14.968342781066895,14390.01,60.900001525878906,1481.050048828125,15126.6298828125,11.25
2007-11-14,64631.0,62919.0,15.067689895629883,14390.01,63.400001525878906,1470.5799560546875,15499.5595703125,11.25
2007-11-16,64609.0,64634.0,15.481637954711914,14390.01,62.0,1458.739990234375,15154.6103515625,11.25
2007-11-19,62336.0,64609.0,14.637185096740723,14390.01,59.5,1433.27001953125,15042.5595703125,11.25
2007-11-21,60582.0,62335.0,13.858963012695312,14390.01,57.54999923706055,1416.77001953125,14837.66015625,11.25
2007-11-22,60653.0,60582.0,13.743058204650879,14390.01,58.5,1407.219970703125,15135.2099609375,11.25
2007-11-23,60971.0,60662.0,13.908637046813965,14390.01,58.54999923706055,1407.219970703125,15135.2099609375,11.25
2007-11-26,59069.0,60973.0,13.842406272888184,14390.01,57.5,1407.219970703125,15135.2099609375,11.25
2007-11-27,59432.0,59067.0,14.455047607421875,14390.01,56.79999923706055,1428.22998046875,15222.849609375,11.25
2007-11-28,61715.0,59432.0,15.36573314666748,14390.01,60.34000015258789,1469.02001953125,15153.7802734375,11.25
2007-11-29,62156.0,61720.0,15.481637954711914,14390.01,61.349998474121094,1469.719970703125,15513.740234375,11.25
2007-11-30,63006.0,62157.0,16.392322540283203,14390.01,62.70000076293945,1481.1400146484375,15680.669921875,11.25
2007-12-03,63200.0,63018.0,16.2929744720459,14390.01,62.20000076293945,1472.4200439453125,15628.9697265625,11.25
2007-12-04,63482.0,63203.0,16.2929744720459,14390.01,62.310001373291016,1462.7900390625,15480.1904296875,11.25
2007-12-05,64928.0,63483.0,16.395633697509766,14390.01,63.29999923706055,1485.010009765625,15608.8798828125,11.25
2007-12-06,65791.0,64929.0,16.51816177368164,14390.01,64.55000305175781,1507.3399658203125,15874.080078125,11.25
2007-12-07,65639.0,65789.0,16.687053680419922,14390.01,63.5,1504.6600341796875,15956.3701171875,11.25
2007-12-10,65446.0,65642.0,16.59101676940918,14390.01,63.5,1515.9599609375,15924.3896484375,11.25
2007-12-11,64512.0,65448.0,16.326091766357422,14390.01,61.849998474121094,1477.6500244140625,16044.7197265625,11.25
2007-12-12,64742.0,64512.0,16.226743698120117,14390.01,61.04999923706055,1486.5899658203125,15932.259765625,11.25
2007-12-13,62861.0,64735.0,15.663775444030762,14390.01,58.650001525878906,1488.4100341796875,15536.51953125,11.25
2007-12-14,62445.0,62868.0,15.448521614074707,14390.01,58.70000076293945,1467.949951171875,15514.509765625,11.25
2007-12-17,59828.0,62445.0,14.73984432220459,14390.01,56.650001525878906,1445.9000244140625,15249.7900390625,11.25
2007-12-18,61096.0,59832.0,15.299501419067383,14390.01,57.400001525878906,1454.97998046875,15207.8603515625,11.25
2007-12-19,61722.0,61108.0,15.561116218566895,14390.01,58.22999954223633,1453.0,15030.509765625,11.25
2007-12-20,61716.0,61724.0,15.415406227111816,14390.01,59.13999938964844,1460.1199951171875,15031.599609375,11.25
2007-12-21,63098.0,61725.0,15.402159690856934,14390.01,59.810001373291016,1484.4599609375,15257.0,11.25
2007-12-26,64288.0,63101.0,15.730006217956543,14390.01,60.88999938964844,1497.6600341796875,15653.5400390625,11.25
2007-12-27,63774.0,64287.0,15.481637954711914,14390.01,59.599998474121094,1476.27001953125,15564.6904296875,11.25
2007-12-28,63886.0,63776.0,15.067689895629883,14390.01,59.310001373291016,1478.489990234375,15307.7802734375,11.25
2008-01-02,62815.0,63885.0,14.411996841430664,16280.82,57.900001525878906,1411.6300048828125,14691.41015625,11.25
2008-01-03,62892.0,62814.0,14.140447616577148,16280.82,58.20000076293945,1411.6300048828125,14691.41015625,11.25
2008-01-04,61037.0,62898.0,14.239794731140137,16280.82,56.099998474121094,1411.6300048828125,14691.41015625,11.25
2008-01-07,60772.0,61054.0,14.239794731140137,16280.82,55.099998474121094,1416.1800537109375,14500.5498046875,11.25
2008-01-08,62081.0,60771.0,14.372258186340332,16280.82,56.20000076293945,1390.18994140625,14528.669921875,11.25
2008-01-09,62674.0,62078.0,14.372258186340332,16280.82,55.599998474121094,1409.1300048828125,14599.16015625,11.25
2008-01-10,63515.0,62677.0,14.640496253967285,16280.82,56.810001373291016,1420.3299560546875,14388.1103515625,11.25
2008-01-11,61942.0,63514.0,14.249730110168457,16280.82,56.099998474121094,1401.02001953125,14110.7900390625,11.25
2008-01-14,62188.0,61950.0,14.30602741241455,16280.82,56.0,1380.949951171875,13972.6298828125,11.25
2008-01-15,59907.0,62180.0,13.709941864013672,16280.82,53.900001525878906,1380.949951171875,13972.6298828125,11.25
2008-01-16,58777.0,59906.0,13.49468994140625,16280.82,51.40999984741211,1373.199951171875,13504.509765625,11.25
2008-01-17,57037.0,58773.0,13.22976303100586,16280.82,51.04999923706055,1333.25,13783.4501953125,11.25
2008-01-18,57506.0,57039.0,12.931720733642578,16280.82,51.59000015258789,1325.18994140625,13861.2900390625,11.25
2008-01-21,53709.0,57503.0,12.617120742797852,16280.82,46.220001220703125,1310.5,12573.0498046875,11.25
2008-01-22,56097.0,53705.0,12.617120742797852,16280.82,47.599998474121094,1310.5,12573.0498046875,11.25
2008-01-23,54235.0,56098.0,12.517772674560547,16280.82,45.0,1338.5999755859375,12829.0595703125,11.25
2008-01-24,57463.0,54242.0,13.534428596496582,16280.82,50.119998931884766,1352.0699462890625,13092.7802734375,11.25
2008-01-28,58594.0,57457.0,13.464884757995605,16280.82,50.25,1353.9599609375,13087.91015625,11.25
2008-01-29,59530.0,58597.0,13.610594749450684,16280.82,51.08000183105469,1362.300048828125,13478.8603515625,11.25
2008-01-30,60289.0,59522.0,13.52780532836914,16280.82,52.38999938964844,1355.81005859375,13345.0302734375,11.25
2008-01-31,59490.0,60288.0,13.090677261352539,16280.82,51.83000183105469,1378.550048828125,13592.4697265625,11.25
2008-02-01,61080.0,59491.0,12.733025550842285,16280.82,54.900001525878906,1395.4200439453125,13497.16015625,11.25
2008-02-06,58969.0,61076.0,12.189927101135254,16280.82,53.11000061035156,1326.449951171875,13099.240234375,11.25
2008-02-07,58965.0,58965.0,12.150188446044922,16280.82,52.400001525878906,1336.9100341796875,13207.150390625,11.25
2008-02-08,59076.0,58967.0,12.070710182189941,16280.82,53.5,1331.2900390625,13017.240234375,11.25
2008-02-11,60643.0,59081.0,12.358818054199219,16280.82,55.5,1348.8599853515625,13021.9599609375,11.25
2008-02-12,61805.0,60645.0,13.117169380187988,16280.82,55.90999984741211,1348.8599853515625,13021.9599609375,11.25
2008-02-13,62591.0,61802.0,13.789420127868652,16280.82,56.790000915527344,1367.2099609375,13068.2998046875,11.25
2008-02-14,61819.0,62595.0,13.27281379699707,16280.82,56.310001373291016,1348.8599853515625,13626.4501953125,11.25
2008-02-15,61272.0,61803.0,13.478132247924805,16280.82,55.220001220703125,1349.989990234375,13622.5595703125,11.25
2008-02-18,62801.0,61292.0,13.89207935333252,16280.82,57.59000015258789,1348.780029296875,13757.91015625,11.25
2008-02-19,62297.0,62801.0,13.514558792114258,16280.82,57.90999984741211,1348.780029296875,13757.91015625,11.25
2008-02-20,63747.0,62292.0,13.842406272888184,16280.82,60.0,1360.030029296875,13310.3701171875,11.25
2008-02-21,63792.0,63748.0,13.743058204650879,16280.82,59.79999923706055,1342.530029296875,13688.2802734375,11.25
2008-02-22,64609.0,63780.0,14.06759262084961,16280.82,60.70000076293945,1353.1099853515625,13500.4599609375,11.25
2008-02-25,65001.0,64605.0,14.173563957214355,16280.82,60.70000076293945,1371.800048828125,13914.5703125,11.25
2008-02-26,65183.0,64994.0,14.574264526367188,16280.82,60.70000076293945,1381.2900390625,13824.7197265625,11.25
2008-02-27,65495.0,65178.0,14.779582977294922,16280.82,60.5099983215332,1380.02001953125,14031.2998046875,11.25
2008-02-28,65555.0,65495.0,14.710040092468262,16280.82,62.5,1367.6800537109375,13925.509765625,11.25
2008-02-29,63489.0,65553.0,14.107332229614258,16280.82,58.65999984741211,1330.6300048828125,13603.01953125,11.25
2008-03-03,64490.0,63496.0,14.352389335632324,16280.82,58.29999923706055,1331.3399658203125,12992.1796875,11.25
2008-03-04,63656.0,64486.0,14.044411659240723,16280.82,57.060001373291016,1326.75,12992.2802734375,11.25
2008-03-05,64629.0,63653.0,14.604068756103516,16280.82,58.77000045776367,1333.699951171875,12972.0595703125,11.25
2008-03-06,62975.0,64631.0,14.176875114440918,16280.82,57.22999954223633,1304.3399658203125,13215.419921875,11.25
2008-03-07,61868.0,62973.0,13.77617359161377,16280.82,56.02000045776367,1293.3699951171875,12782.7998046875,11.25
2008-03-10,59999.0,61869.0,13.630463600158691,16280.82,54.5,1273.3699951171875,12532.1298828125,11.25
2008-03-11,62368.0,60006.0,14.206679344177246,16280.82,56.7400016784668,1320.6500244140625,12658.2802734375,11.25
2008-03-12,62177.0,62378.0,13.71325397491455,16280.82,57.29999923706055,1308.77001953125,12861.1298828125,11.25
2008-03-13,62280.0,62175.0,13.974868774414062,16280.82,57.599998474121094,1315.47998046875,12433.4404296875,11.25
2008-03-14,61991.0,62280.0,13.842406272888184,16280.82,58.900001525878906,1288.1400146484375,12241.599609375,11.25
2008-03-17,60012.0,61987.0,13.842406272888184,16280.82,55.33000183105469,1276.5999755859375,11787.509765625,11.25
2008-03-18,61933.0,60040.0,13.577479362487793,16280.82,57.08000183105469,1330.739990234375,11964.16015625,11.25
2008-03-19,58827.0,61936.0,13.047625541687012,16280.82,53.15999984741211,1298.4200439453125,12260.4404296875,11.25
2008-03-20,58987.0,58818.0,13.196646690368652,16280.82,52.72999954223633,1349.8800048828125,12480.08984375,11.25
2008-03-24,59813.0,58994.0,12.94827938079834,16280.82,55.45000076293945,1349.8800048828125,12480.08984375,11.25
2008-03-25,61234.0,59820.0,13.577479362487793,16280.82,57.02000045776367,1352.989990234375,12745.2197265625,11.25
2008-03-26,61415.0,61234.0,13.438392639160156,16280.82,59.5099983215332,1341.1300048828125,12706.6298828125,11.25
2008-03-27,60762.0,61418.0,13.080741882324219,16280.82,59.75,1325.760009765625,12604.580078125,11.25
2008-03-28,60452.0,60762.0,12.964837074279785,16280.82,59.79999923706055,1315.219970703125,12820.4697265625,11.25
2008-03-31,60968.0,60449.0,13.249632835388184,16280.82,60.5,1322.699951171875,12525.5400390625,11.25
2008-04-01,62775.0,60965.0,13.660268783569336,16280.82,61.75,1370.1800537109375,12656.419921875,11.25
2008-04-02,63364.0,62775.0,13.683449745178223,16280.82,61.099998474121094,1367.530029296875,13189.3603515625,11.25
2008-04-03,64175.0,63367.0,13.743058204650879,16280.82,61.869998931884766,1369.31005859375,13389.900390625,11.25
2008-04-04,64446.0,64177.0,13.660268783569336,16280.82,62.5099983215332,1370.4000244140625,13293.2197265625,11.25
2008-04-07,64176.0,64447.0,13.825847625732422,16280.82,62.40999984741211,1372.5400390625,13450.23046875,11.25
2008-04-08,64540.0,64180.0,14.00798511505127,16280.82,62.70000076293945,1365.5400390625,13250.4296875,11.25
2008-04-09,63477.0,64540.0,13.676827430725098,16280.82,61.599998474121094,1354.489990234375,13111.8896484375,11.25
2008-04-10,63527.0,63475.0,13.613905906677246,16280.82,61.209999084472656,1360.550048828125,12945.2998046875,11.25
2008-04-11,62585.0,63526.0,13.428458213806152,16280.82,60.11000061035156,1332.8299560546875,13323.73046875,11.25
2008-04-14,62153.0,62592.0,13.183401107788086,16280.82,59.31999969482422,1328.3199462890625,12917.509765625,11.25
2008-04-15,62618.0,62151.0,13.246320724487305,16280.82,60.77000045776367,1334.4300537109375,12990.580078125,11.25
2008-04-16,64152.0,62625.0,13.908637046813965,16280.82,62.61000061035156,1364.7099609375,13146.1298828125,11.25
2008-04-17,64552.0,64150.0,14.405373573303223,16280.82,62.650001525878906,1365.56005859375,13398.2998046875,11.75
2008-04-18,64923.0,64554.0,14.66698932647705,16280.82,63.20000076293945,1390.3299560546875,13476.4501953125,11.75
2008-04-22,65413.0,64922.0,14.504721641540527,16280.82,65.26000213623047,1375.93994140625,13547.8203125,11.75
2008-04-23,64948.0,65413.0,14.289468765258789,16280.82,64.80000305175781,1379.9300537109375,13579.16015625,11.75
2008-04-24,64576.0,64946.0,14.30602741241455,16280.82,62.25,1388.8199462890625,13540.8701171875,11.75
2008-04-25,65187.0,64576.0,14.537837028503418,16280.82,63.0,1397.8399658203125,13863.4697265625,11.75
2008-04-28,65678.0,65191.0,14.77295970916748,16280.82,63.86000061035156,1396.3699951171875,13894.3701171875,11.75
2008-04-29,63826.0,65678.0,14.488163948059082,16280.82,62.29999923706055,1385.5899658203125,13849.990234375,11.75
2008-04-30,67868.0,63826.0,15.706825256347656,16280.82,65.63999938964844,1385.5899658203125,13849.990234375,11.75
2008-05-02,69366.0,67869.0,16.259859085083008,16280.82,65.4000015258789,1413.9000244140625,14049.259765625,11.75
2008-05-05,70175.0,69366.0,16.475112915039062,16280.82,66.5999984741211,1392.5699462890625,14102.48046875,11.75
2008-05-06,70195.0,70175.0,15.766433715820312,16280.82,67.81999969482422,1392.5699462890625,14102.48046875,11.75
2008-05-07,69018.0,70201.0,15.448521614074707,16280.82,65.94999694824219,1392.5699462890625,14102.48046875,11.75
2008-05-08,69722.0,69021.0,15.647216796875,16280.82,66.73999786376953,1397.6800537109375,13943.259765625,11.75
2008-05-09,69646.0,69722.0,15.531311988830566,16280.82,66.41000366210938,1388.280029296875,13655.33984375,11.75
2008-05-12,70416.0,69646.0,15.633971214294434,16280.82,67.30999755859375,1403.5799560546875,13743.3603515625,11.75
2008-05-13,70503.0,70422.0,15.332616806030273,16280.82,67.5,1403.0400390625,13953.73046875,11.75
2008-05-14,70027.0,70495.0,15.200153350830078,16280.82,67.26000213623047,1408.6600341796875,14118.5498046875,11.75
2008-05-15,71492.0,70031.0,15.547868728637695,16280.82,69.5999984741211,1423.5699462890625,14251.740234375,11.75
2008-05-16,72767.0,71496.0,15.557804107666016,16280.82,72.08999633789062,1425.3499755859375,14219.48046875,11.75
2008-05-19,73439.0,72767.0,15.882338523864746,16280.82,71.5,1426.6300048828125,14269.6103515625,11.75
2008-05-20,73517.0,73445.0,15.630659103393555,16280.82,71.5,1413.4000244140625,14160.08984375,11.75
2008-05-21,72295.0,73508.0,15.233268737792969,16280.82,69.19999694824219,1390.7099609375,13926.2998046875,11.75
2008-05-23,71452.0,72295.0,15.183595657348633,16280.82,68.25,1375.9300537109375,14012.2001953125,11.75
2008-05-26,71629.0,71452.0,15.200153350830078,16280.82,67.5,1385.3499755859375,13893.3095703125,11.75
2008-05-27,70992.0,71629.0,15.630659103393555,16280.82,66.19000244140625,1385.3499755859375,13893.3095703125,11.75
2008-05-28,73153.0,70995.0,16.17707061767578,16280.82,67.66000366210938,1390.8399658203125,13709.4404296875,11.75
2008-05-29,71798.0,73154.0,16.06116485595703,16280.82,64.44999694824219,1398.260009765625,14124.4697265625,11.75
2008-05-30,72593.0,71798.0,16.710233688354492,16280.82,65.51000213623047,1400.3800048828125,14338.5400390625,11.75
2008-06-02,71897.0,72593.0,15.978375434875488,16280.82,65.29000091552734,1385.6700439453125,14440.1396484375,11.75
2008-06-03,70012.0,71897.0,15.523033142089844,16280.82,62.959999084472656,1377.6500244140625,14209.169921875,11.75
2008-06-04,68673.0,70012.0,15.411267280578613,16280.82,60.7400016784668,1377.199951171875,14435.5703125,11.75
2008-06-05,71235.0,68674.0,15.936980247497559,16280.82,63.439998626708984,1404.050048828125,14341.1201171875,12.25
2008-06-06,69786.0,71208.0,15.560288429260254,16280.82,61.790000915527344,1360.6800537109375,14489.4404296875,12.25
2008-06-09,69281.0,69786.0,15.2084321975708,16280.82,59.70000076293945,1361.760009765625,14181.3798828125,12.25
2008-06-10,67775.0,69275.0,14.695137023925781,16280.82,58.400001525878906,1358.43994140625,14021.169921875,12.25
2008-06-11,66795.0,67775.0,14.488163948059082,16280.82,56.59000015258789,1335.489990234375,14183.48046875,12.25
2008-06-12,67322.0,66798.0,14.819321632385254,16280.82,58.150001525878906,1339.8699951171875,13888.599609375,12.25
2008-06-13,67204.0,67326.0,14.98904037475586,16280.82,56.7599983215332,1360.030029296875,13973.73046875,12.25
2008-06-16,67285.0,67206.0,15.02629566192627,16280.82,56.79999923706055,1360.1400146484375,14354.3701171875,12.25
2008-06-17,68438.0,67284.0,15.419546127319336,16280.82,58.47999954223633,1350.9300537109375,14348.3701171875,12.25
2008-06-18,67090.0,68431.0,14.881414413452148,16280.82,58.16999816894531,1337.81005859375,14452.8203125,12.25
2008-06-19,66590.0,67090.0,14.798624038696289,16280.82,58.04999923706055,1342.8299560546875,14130.169921875,12.25
2008-06-20,64614.0,66584.0,14.198399543762207,16280.82,55.439998626708984,1317.9300537109375,13942.080078125,12.25
2008-06-23,64640.0,64622.0,14.198399543762207,16280.82,56.47999954223633,1318.0,13857.4697265625,12.25
2008-06-24,64168.0,64636.0,13.784453392028809,16280.82,57.4900016784668,1314.2900390625,13849.5595703125,12.25
2008-06-25,65853.0,64173.0,14.15700626373291,16280.82,58.68000030517578,1321.969970703125,13829.919921875,12.25
2008-06-26,63947.0,65804.0,13.3787841796875,16280.82,56.599998474121094,1283.1500244140625,13822.3203125,12.25
2008-06-27,64321.0,63951.0,13.45329475402832,16280.82,56.22999954223633,1278.3800048828125,13544.3603515625,12.25
2008-06-30,65018.0,64326.0,13.49468994140625,16280.82,57.400001525878906,1280.0,13481.3798828125,12.25
2008-07-01,63396.0,65018.0,13.30013370513916,16280.82,55.0099983215332,1284.9100341796875,13463.2001953125,12.25
2008-07-02,61106.0,63397.0,13.26701831817627,16280.82,52.189998626708984,1261.52001953125,13286.3701171875,12.25
2008-07-03,59273.0,61094.0,12.79511833190918,16280.82,50.95000076293945,1262.9000244140625,13265.400390625,12.25
2008-07-04,59365.0,59266.0,12.94827938079834,16280.82,51.5,1252.31005859375,13360.0400390625,12.25
2008-07-07,59088.0,59372.0,12.877907752990723,16280.82,51.560001373291016,1252.31005859375,13360.0400390625,12.25
2008-07-08,59536.0,59081.0,13.076602935791016,16280.82,51.0,1273.699951171875,13033.099609375,12.25
2008-07-10,60253.0,59528.0,13.117997169494629,16280.82,51.0,1253.3900146484375,13067.2099609375,12.25
2008-07-11,60148.0,60256.0,12.915163040161133,16280.82,50.16999816894531,1239.489990234375,13039.6904296875,12.25
